"gcid","metro","hourNumber","scaled"
"drugstore","Orlando",31,19.7
"drugstore","Orlando",32,32.2
"drugstore","Orlando",33,57.9
"drugstore","Orlando",34,82
"drugstore","Orlando",35,89.6
"drugstore","Orlando",36,97.3
"drugstore","Orlando",37,80.9
"drugstore","Orlando",38,79.8
"drugstore","Orlando",39,74.3
"drugstore","Orlando",40,69.4
"drugstore","Orlando",41,53.6
"drugstore","Orlando",42,68.3
"drugstore","Orlando",43,100
"drugstore","Orlando",44,69.4
"drugstore","Orlando",45,77
"drugstore","Orlando",46,68.9
"drugstore","Orlando",47,55.2
"drugstore","Orlando",48,30.1
"drugstore","Orlando",49,26.8
"drugstore","Orlando",50,16.9
"drugstore","Orlando",51,6.6
"drugstore","Orlando",52,10.4
"drugstore","Orlando",53,10.9
"drugstore","Orlando",54,11.5
"drugstore","Orlando",55,8.7
"drugstore","Orlando",56,30.6
"drugstore","Orlando",57,62.8
"drugstore","Orlando",58,75.4
"drugstore","Orlando",59,65
"drugstore","Orlando",60,62.8
"drugstore","Orlando",61,69.4
"drugstore","Orlando",62,74.9
"drugstore","Orlando",63,77.6
"drugstore","Orlando",64,67.8
"drugstore","Orlando",65,69.9
"drugstore","Orlando",66,75.4
"drugstore","Orlando",67,95.6
"drugstore","Orlando",68,74.3
"drugstore","Orlando",69,80.3
"drugstore","Orlando",70,71.6
"drugstore","Orlando",71,79.2
"drugstore","Orlando",72,42.1
"electronics_store","Orlando",1,2
"electronics_store","Orlando",2,0.7
"electronics_store","Orlando",3,0.5
"electronics_store","Orlando",4,0.5
"electronics_store","Orlando",5,0.2
"electronics_store","Orlando",6,1.2
"electronics_store","Orlando",7,2
"electronics_store","Orlando",8,5.9
"electronics_store","Orlando",9,13.5
"electronics_store","Orlando",10,15
"electronics_store","Orlando",11,22.3
"electronics_store","Orlando",12,23.5
"electronics_store","Orlando",13,30.7
"electronics_store","Orlando",14,25.6
"electronics_store","Orlando",15,28.3
"electronics_store","Orlando",16,32.5
"electronics_store","Orlando",17,34.8
"electronics_store","Orlando",18,31.7
"electronics_store","Orlando",19,28.2
"electronics_store","Orlando",20,23.5
"electronics_store","Orlando",21,18.1
"electronics_store","Orlando",22,5.6
"electronics_store","Orlando",23,3.3
"electronics_store","Orlando",24,8.8
"electronics_store","Orlando",25,1
"electronics_store","Orlando",26,2.8
"electronics_store","Orlando",27,0.9
"electronics_store","Orlando",28,0.5
"electronics_store","Orlando",29,0
"electronics_store","Orlando",30,1.5
"electronics_store","Orlando",31,1.1
"electronics_store","Orlando",32,4.6
"electronics_store","Orlando",33,6.9
"electronics_store","Orlando",34,12.5
"electronics_store","Orlando",35,15.8
"electronics_store","Orlando",36,17.6
"electronics_store","Orlando",37,12.9
"electronics_store","Orlando",38,17.5
"electronics_store","Orlando",39,25.7
"electronics_store","Orlando",40,37
"electronics_store","Orlando",41,88.1
"electronics_store","Orlando",42,85.3
"electronics_store","Orlando",43,89.1
"electronics_store","Orlando",44,79.8
"electronics_store","Orlando",45,76.9
"electronics_store","Orlando",46,86.6
"electronics_store","Orlando",47,57.1
"electronics_store","Orlando",48,58.7
"electronics_store","Orlando",49,29
"electronics_store","Orlando",50,13.4
"electronics_store","Orlando",51,6.6
"electronics_store","Orlando",52,4.3
"electronics_store","Orlando",53,4.8
"electronics_store","Orlando",54,9.2
"electronics_store","Orlando",55,14
"electronics_store","Orlando",56,27.8
"electronics_store","Orlando",57,41.5
"electronics_store","Orlando",58,65.6
"electronics_store","Orlando",59,67.8
"electronics_store","Orlando",60,77.2
"electronics_store","Orlando",61,100
"electronics_store","Orlando",62,79
"electronics_store","Orlando",63,94.7
"electronics_store","Orlando",64,85.3
"electronics_store","Orlando",65,79.5
"electronics_store","Orlando",66,68.3
"electronics_store","Orlando",67,61
"electronics_store","Orlando",68,60.8
"electronics_store","Orlando",69,54.1
"electronics_store","Orlando",70,35.9
"electronics_store","Orlando",71,10.5
"electronics_store","Orlando",72,5.1
"clothing_store","Philadelphia",1,2
"clothing_store","Philadelphia",2,2.1
"clothing_store","Philadelphia",3,1.3
"clothing_store","Philadelphia",4,0.5
"clothing_store","Philadelphia",5,1.2
"clothing_store","Philadelphia",6,4.9
"clothing_store","Philadelphia",7,5
"clothing_store","Philadelphia",8,10
"clothing_store","Philadelphia",9,16.9
"clothing_store","Philadelphia",10,22.5
"clothing_store","Philadelphia",11,34.5
"clothing_store","Philadelphia",12,37.9
"clothing_store","Philadelphia",13,50.1
"clothing_store","Philadelphia",14,53.9
"clothing_store","Philadelphia",15,49.6
"clothing_store","Philadelphia",16,51.3
"clothing_store","Philadelphia",17,51.7
"clothing_store","Philadelphia",18,48.1
"clothing_store","Philadelphia",19,30.8
"clothing_store","Philadelphia",20,30.5
"clothing_store","Philadelphia",21,22.6
"clothing_store","Philadelphia",22,11.4
"clothing_store","Philadelphia",23,6.5
"clothing_store","Philadelphia",24,5.7
"clothing_store","Philadelphia",25,4.8
"clothing_store","Philadelphia",26,1.9
"clothing_store","Philadelphia",27,1.1
"clothing_store","Philadelphia",28,1.3
"clothing_store","Philadelphia",29,0
"clothing_store","Philadelphia",30,1.4
"clothing_store","Philadelphia",31,1.9
"clothing_store","Philadelphia",32,6.2
"clothing_store","Philadelphia",33,4.4
"clothing_store","Philadelphia",34,10.9
"clothing_store","Philadelphia",35,13.2
"clothing_store","Philadelphia",36,18.1
"clothing_store","Philadelphia",37,12.3
"clothing_store","Philadelphia",38,19.1
"clothing_store","Philadelphia",39,15.7
"clothing_store","Philadelphia",40,17.4
"clothing_store","Philadelphia",41,20.7
"clothing_store","Philadelphia",42,20.9
"clothing_store","Philadelphia",43,17.8
"clothing_store","Philadelphia",44,22.6
"clothing_store","Philadelphia",45,22.2
"clothing_store","Philadelphia",46,21.5
"clothing_store","Philadelphia",47,21
"clothing_store","Philadelphia",48,18.2
"clothing_store","Philadelphia",49,12.5
"clothing_store","Philadelphia",50,8.4
"clothing_store","Philadelphia",51,6.1
"clothing_store","Philadelphia",52,3.5
"clothing_store","Philadelphia",53,3.1
"clothing_store","Philadelphia",54,9
"clothing_store","Philadelphia",55,13.2
"clothing_store","Philadelphia",56,24
"clothing_store","Philadelphia",57,42.1
"clothing_store","Philadelphia",58,52.2
"clothing_store","Philadelphia",59,63.5
"clothing_store","Philadelphia",60,79.7
"clothing_store","Philadelphia",61,88.4
"clothing_store","Philadelphia",62,90.7
"clothing_store","Philadelphia",63,86.8
"clothing_store","Philadelphia",64,100
"clothing_store","Philadelphia",65,94.4
"clothing_store","Philadelphia",66,83.9
"clothing_store","Philadelphia",67,68.2
"clothing_store","Philadelphia",68,45.6
"clothing_store","Philadelphia",69,38.7
"clothing_store","Philadelphia",70,17
"clothing_store","Philadelphia",71,11.9
"clothing_store","Philadelphia",72,7.6
"department_store","Philadelphia",1,6.9
"department_store","Philadelphia",2,1.1
"department_store","Philadelphia",3,0.7
"department_store","Philadelphia",4,0
"department_store","Philadelphia",5,0.2
"department_store","Philadelphia",6,3.2
"department_store","Philadelphia",7,5.7
"department_store","Philadelphia",8,12.9
"department_store","Philadelphia",9,19.9
"department_store","Philadelphia",10,32.4
"department_store","Philadelphia",11,36.2
"department_store","Philadelphia",12,43.5
"department_store","Philadelphia",13,52.8
"department_store","Philadelphia",14,58.4
"department_store","Philadelphia",15,56.9
"department_store","Philadelphia",16,60.8
"department_store","Philadelphia",17,60.8
"department_store","Philadelphia",18,52
"department_store","Philadelphia",19,44.1
"department_store","Philadelphia",20,37.8
"department_store","Philadelphia",21,32.3
"department_store","Philadelphia",22,24.7
"department_store","Philadelphia",23,15
"department_store","Philadelphia",24,11.3
"department_store","Philadelphia",25,6.9
"department_store","Philadelphia",26,2.5
"department_store","Philadelphia",27,1.5
"department_store","Philadelphia",28,1.8
"department_store","Philadelphia",29,0
"department_store","Philadelphia",30,0.9
"department_store","Philadelphia",31,4.2
"department_store","Philadelphia",32,10.9
"department_store","Philadelphia",33,13.5
"department_store","Philadelphia",34,21.7
"department_store","Philadelphia",35,27.6
"department_store","Philadelphia",36,32.8
"department_store","Philadelphia",37,38.3
"department_store","Philadelphia",38,40.4
"department_store","Philadelphia",39,49.4
"department_store","Philadelphia",40,52.4
"department_store","Philadelphia",41,64.5
"department_store","Philadelphia",42,89.2
"department_store","Philadelphia",43,82.5
"department_store","Philadelphia",44,72.1
"department_store","Philadelphia",45,72.3
"department_store","Philadelphia",46,64.9
"department_store","Philadelphia",47,51.1
"department_store","Philadelphia",48,36.1
"department_store","Philadelphia",49,23.8
"department_store","Philadelphia",50,15.6
"department_store","Philadelphia",51,8.5
"department_store","Philadelphia",52,5.3
"department_store","Philadelphia",53,7.3
"department_store","Philadelphia",54,11.5
"department_store","Philadelphia",55,21
"department_store","Philadelphia",56,31.9
"department_store","Philadelphia",57,47.1
"department_store","Philadelphia",58,60.1
"department_store","Philadelphia",59,76.4
"department_store","Philadelphia",60,90.2
"department_store","Philadelphia",61,94.2
"department_store","Philadelphia",62,95.9
"department_store","Philadelphia",63,100
"department_store","Philadelphia",64,96
"department_store","Philadelphia",65,95.7
"department_store","Philadelphia",66,86.1
"department_store","Philadelphia",67,61.1
"department_store","Philadelphia",68,56.7
"department_store","Philadelphia",69,47.5
"department_store","Philadelphia",70,36.9
"department_store","Philadelphia",71,29.5
"department_store","Philadelphia",72,13.4
"discount_store","Philadelphia",1,10.8
"discount_store","Philadelphia",2,0.6
"discount_store","Philadelphia",3,2.5
"discount_store","Philadelphia",4,0
"discount_store","Philadelphia",5,0.6
"discount_store","Philadelphia",6,0
"discount_store","Philadelphia",7,2.5
"discount_store","Philadelphia",8,10.1
"discount_store","Philadelphia",9,15.8
"discount_store","Philadelphia",10,27.2
"discount_store","Philadelphia",11,31
"discount_store","Philadelphia",12,27.8
"discount_store","Philadelphia",13,41.1
"discount_store","Philadelphia",14,61.4
"discount_store","Philadelphia",15,47.5
"discount_store","Philadelphia",16,39.9
"discount_store","Philadelphia",17,48.7
"discount_store","Philadelphia",18,48.1
"discount_store","Philadelphia",19,34.8
"discount_store","Philadelphia",20,46.2
"discount_store","Philadelphia",21,19
"discount_store","Philadelphia",22,22.2
"discount_store","Philadelphia",23,9.5
"discount_store","Philadelphia",24,3.8
"discount_store","Philadelphia",25,6.3
"discount_store","Philadelphia",26,0
"discount_store","Philadelphia",27,0
"discount_store","Philadelphia",28,0
"discount_store","Philadelphia",29,3.2
"discount_store","Philadelphia",30,8.9
"discount_store","Philadelphia",31,13.3
"discount_store","Philadelphia",32,16.5
"discount_store","Philadelphia",33,21.5
"discount_store","Philadelphia",34,55.1
"discount_store","Philadelphia",35,34.2
"discount_store","Philadelphia",36,39.2
"discount_store","Philadelphia",37,39.9
"discount_store","Philadelphia",38,34.8
"discount_store","Philadelphia",39,31.6
"discount_store","Philadelphia",40,39.2
"discount_store","Philadelphia",41,30.4
"discount_store","Philadelphia",42,39.9
"discount_store","Philadelphia",43,48.1
"discount_store","Philadelphia",44,53.2
"discount_store","Philadelphia",45,32.9
"discount_store","Philadelphia",46,30.4
"discount_store","Philadelphia",47,23.4
"discount_store","Philadelphia",48,12
"discount_store","Philadelphia",49,18.4
"discount_store","Philadelphia",50,8.9
"discount_store","Philadelphia",51,1.3
"discount_store","Philadelphia",52,4.4
"discount_store","Philadelphia",53,12.7
"discount_store","Philadelphia",54,9.5
"discount_store","Philadelphia",55,13.3
"discount_store","Philadelphia",56,29.1
"discount_store","Philadelphia",57,25.3
"discount_store","Philadelphia",58,41.1
"discount_store","Philadelphia",59,66.5
"discount_store","Philadelphia",60,81.6
"discount_store","Philadelphia",61,88
"discount_store","Philadelphia",62,78.5
"discount_store","Philadelphia",63,94.3
"discount_store","Philadelphia",64,96.8
"discount_store","Philadelphia",65,100
"discount_store","Philadelphia",66,72.2
"discount_store","Philadelphia",67,44.9
"discount_store","Philadelphia",68,46.8
"discount_store","Philadelphia",69,45.6
"discount_store","Philadelphia",70,33.5
"discount_store","Philadelphia",71,12.7
"discount_store","Philadelphia",72,3.8
"electronics_store","Philadelphia",1,3.4
"electronics_store","Philadelphia",2,0.7
"electronics_store","Philadelphia",3,0.1
"electronics_store","Philadelphia",4,0
"electronics_store","Philadelphia",5,0.1
"electronics_store","Philadelphia",6,0.7
"electronics_store","Philadelphia",7,2.4
"electronics_store","Philadelphia",8,3.5
"electronics_store","Philadelphia",9,3.1
"electronics_store","Philadelphia",10,14.1
"electronics_store","Philadelphia",11,20.4
"electronics_store","Philadelphia",12,20.7
"electronics_store","Philadelphia",13,23.4
"electronics_store","Philadelphia",14,25.3
"electronics_store","Philadelphia",15,26.7
"electronics_store","Philadelphia",16,29.4
"electronics_store","Philadelphia",17,27
"electronics_store","Philadelphia",18,29.1
"electronics_store","Philadelphia",19,28.6
"electronics_store","Philadelphia",20,21.4
"electronics_store","Philadelphia",21,12.7
"electronics_store","Philadelphia",22,4
"electronics_store","Philadelphia",23,5.3
"electronics_store","Philadelphia",24,3.5
"electronics_store","Philadelphia",25,4.5
"electronics_store","Philadelphia",26,2.4
"electronics_store","Philadelphia",27,1.8
"electronics_store","Philadelphia",28,1.3
"electronics_store","Philadelphia",29,0.8
"electronics_store","Philadelphia",30,1.3
"electronics_store","Philadelphia",31,0.6
"electronics_store","Philadelphia",32,2.9
"electronics_store","Philadelphia",33,2.6
"electronics_store","Philadelphia",34,6.2
"electronics_store","Philadelphia",35,9.3
"electronics_store","Philadelphia",36,13.7
"electronics_store","Philadelphia",37,15.1
"electronics_store","Philadelphia",38,26.2
"electronics_store","Philadelphia",39,33.2
"electronics_store","Philadelphia",40,55.5
"electronics_store","Philadelphia",41,94
"electronics_store","Philadelphia",42,82.4
"electronics_store","Philadelphia",43,88.8
"electronics_store","Philadelphia",44,74.8
"electronics_store","Philadelphia",45,80.1
"electronics_store","Philadelphia",46,64.7
"electronics_store","Philadelphia",47,54.8
"electronics_store","Philadelphia",48,42.3
"electronics_store","Philadelphia",49,30
"electronics_store","Philadelphia",50,10.3
"electronics_store","Philadelphia",51,4.7
"electronics_store","Philadelphia",52,6.4
"electronics_store","Philadelphia",53,4.2
"electronics_store","Philadelphia",54,4.7
"electronics_store","Philadelphia",55,13
"electronics_store","Philadelphia",56,40.3
"electronics_store","Philadelphia",57,44.4
"electronics_store","Philadelphia",58,57.5
"electronics_store","Philadelphia",59,73.5
"electronics_store","Philadelphia",60,85
"electronics_store","Philadelphia",61,96.6
"electronics_store","Philadelphia",62,83.2
"electronics_store","Philadelphia",63,100
"electronics_store","Philadelphia",64,98.8
"electronics_store","Philadelphia",65,87.4
"electronics_store","Philadelphia",66,72.6
"electronics_store","Philadelphia",67,64.6
"electronics_store","Philadelphia",68,61.1
"electronics_store","Philadelphia",69,45.2
"electronics_store","Philadelphia",70,21.5
"electronics_store","Philadelphia",71,7.4
"electronics_store","Philadelphia",72,2.8
"shopping_center","Philadelphia",1,3.8
"shopping_center","Philadelphia",2,1.7
"shopping_center","Philadelphia",3,0.5
"shopping_center","Philadelphia",4,0
"shopping_center","Philadelphia",5,0.7
"shopping_center","Philadelphia",6,1.6
"shopping_center","Philadelphia",7,3.9
"shopping_center","Philadelphia",8,8.2
"shopping_center","Philadelphia",9,14.1
"shopping_center","Philadelphia",10,22.5
"shopping_center","Philadelphia",11,30.1
"shopping_center","Philadelphia",12,32.2
"shopping_center","Philadelphia",13,40.9
"shopping_center","Philadelphia",14,41.3
"shopping_center","Philadelphia",15,45.7
"shopping_center","Philadelphia",16,48.2
"shopping_center","Philadelphia",17,47.4
"shopping_center","Philadelphia",18,41.6
"shopping_center","Philadelphia",19,33.6
"shopping_center","Philadelphia",20,24.1
"shopping_center","Philadelphia",21,15.7
"shopping_center","Philadelphia",22,9.3
"shopping_center","Philadelphia",23,8.5
"shopping_center","Philadelphia",24,5.2
"shopping_center","Philadelphia",25,3.9
"shopping_center","Philadelphia",26,1.5
"shopping_center","Philadelphia",27,0.4
"shopping_center","Philadelphia",28,0.5
"shopping_center","Philadelphia",29,0.4
"shopping_center","Philadelphia",30,0.4
"shopping_center","Philadelphia",31,1.2
"shopping_center","Philadelphia",32,3.3
"shopping_center","Philadelphia",33,7.2
"shopping_center","Philadelphia",34,11.2
"shopping_center","Philadelphia",35,14.2
"shopping_center","Philadelphia",36,18
"shopping_center","Philadelphia",37,19.9
"shopping_center","Philadelphia",38,22.9
"shopping_center","Philadelphia",39,29.8
"shopping_center","Philadelphia",40,32.8
"shopping_center","Philadelphia",41,37.5
"shopping_center","Philadelphia",42,45.9
"shopping_center","Philadelphia",43,49.9
"shopping_center","Philadelphia",44,50.8
"shopping_center","Philadelphia",45,49.2
"shopping_center","Philadelphia",46,50
"shopping_center","Philadelphia",47,40.3
"shopping_center","Philadelphia",48,25.8
"shopping_center","Philadelphia",49,15.3
"shopping_center","Philadelphia",50,9.8
"shopping_center","Philadelphia",51,7.3
"shopping_center","Philadelphia",52,5.4
"shopping_center","Philadelphia",53,8
"shopping_center","Philadelphia",54,17.2
"shopping_center","Philadelphia",55,22.3
"shopping_center","Philadelphia",56,31.6
"shopping_center","Philadelphia",57,47
"shopping_center","Philadelphia",58,60.8
"shopping_center","Philadelphia",59,76.2
"shopping_center","Philadelphia",60,91.9
"shopping_center","Philadelphia",61,97.9
"shopping_center","Philadelphia",62,100
"shopping_center","Philadelphia",63,98
"shopping_center","Philadelphia",64,86.4
"shopping_center","Philadelphia",65,80.5
"shopping_center","Philadelphia",66,71
"shopping_center","Philadelphia",67,54.6
"shopping_center","Philadelphia",68,39.3
"shopping_center","Philadelphia",69,27.7
"shopping_center","Philadelphia",70,16.4
"shopping_center","Philadelphia",71,14
"shopping_center","Philadelphia",72,10
"department_store","Phoenix",1,2.4
"department_store","Phoenix",2,1
"department_store","Phoenix",3,0
"department_store","Phoenix",4,0.8
"department_store","Phoenix",5,0.7
"department_store","Phoenix",6,1.8
"department_store","Phoenix",7,5.8
"department_store","Phoenix",8,10.8
"department_store","Phoenix",9,18.1
"department_store","Phoenix",10,28.7
"department_store","Phoenix",11,38.3
"department_store","Phoenix",12,47
"department_store","Phoenix",13,48.3
"department_store","Phoenix",14,50.9
"department_store","Phoenix",15,52.6
"department_store","Phoenix",16,56.4
"department_store","Phoenix",17,57.4
"department_store","Phoenix",18,50.5
"department_store","Phoenix",19,49.6
"department_store","Phoenix",20,40
"department_store","Phoenix",21,38.1
"department_store","Phoenix",22,26.4
"department_store","Phoenix",23,19.4
"department_store","Phoenix",24,12.8
"department_store","Phoenix",25,8
"department_store","Phoenix",26,6.2
"department_store","Phoenix",27,2.7
"department_store","Phoenix",28,0.8
"department_store","Phoenix",29,1.3
"department_store","Phoenix",30,1.9
"department_store","Phoenix",31,4.7
"department_store","Phoenix",32,11.8
"department_store","Phoenix",33,20.6
"department_store","Phoenix",34,26.1
"department_store","Phoenix",35,33.8
"department_store","Phoenix",36,35.7
"department_store","Phoenix",37,37
"department_store","Phoenix",38,39.2
"department_store","Phoenix",39,44.3
"department_store","Phoenix",40,48.7
"department_store","Phoenix",41,60.8
"department_store","Phoenix",42,100
"department_store","Phoenix",43,90.9
"department_store","Phoenix",44,79.2
"department_store","Phoenix",45,61.4
"department_store","Phoenix",46,52.2
"department_store","Phoenix",47,39
"department_store","Phoenix",48,30.1
"department_store","Phoenix",49,22.1
"department_store","Phoenix",50,12.4
"department_store","Phoenix",51,8
"department_store","Phoenix",52,4.1
"department_store","Phoenix",53,4.8
"department_store","Phoenix",54,8.7
"department_store","Phoenix",55,14.8
"department_store","Phoenix",56,27.5
"department_store","Phoenix",57,41.9
"department_store","Phoenix",58,57
"department_store","Phoenix",59,71.6
"department_store","Phoenix",60,79.9
"department_store","Phoenix",61,78.1
"department_store","Phoenix",62,89.8
"department_store","Phoenix",63,80.8
"department_store","Phoenix",64,77.4
"department_store","Phoenix",65,73.7
"department_store","Phoenix",66,65.3
"department_store","Phoenix",67,59.2
"department_store","Phoenix",68,49.6
"department_store","Phoenix",69,39.8
"department_store","Phoenix",70,33.1
"department_store","Phoenix",71,17.5
"department_store","Phoenix",72,10.9
"electronics_store","Phoenix",1,0.8
"electronics_store","Phoenix",2,0.8
"electronics_store","Phoenix",3,0.3
"electronics_store","Phoenix",4,0
"electronics_store","Phoenix",5,0.1
"electronics_store","Phoenix",6,1.7
"electronics_store","Phoenix",7,2.5
"electronics_store","Phoenix",8,4.6
"electronics_store","Phoenix",9,8.1
"electronics_store","Phoenix",10,17.3
"electronics_store","Phoenix",11,25.5
"electronics_store","Phoenix",12,27.6
"electronics_store","Phoenix",13,42.8
"electronics_store","Phoenix",14,32.3
"electronics_store","Phoenix",15,40.9
"electronics_store","Phoenix",16,38.1
"electronics_store","Phoenix",17,32.7
"electronics_store","Phoenix",18,34.2
"electronics_store","Phoenix",19,32.7
"electronics_store","Phoenix",20,28.8
"electronics_store","Phoenix",21,23.1
"electronics_store","Phoenix",22,6.6
"electronics_store","Phoenix",23,2.5
"electronics_store","Phoenix",24,0.5
"electronics_store","Phoenix",25,0.4
"electronics_store","Phoenix",26,2
"electronics_store","Phoenix",27,1.1
"electronics_store","Phoenix",28,0.7
"electronics_store","Phoenix",29,0.4
"electronics_store","Phoenix",30,1.3
"electronics_store","Phoenix",31,1.2
"electronics_store","Phoenix",32,2.5
"electronics_store","Phoenix",33,4.6
"electronics_store","Phoenix",34,8.1
"electronics_store","Phoenix",35,13.7
"electronics_store","Phoenix",36,14.5
"electronics_store","Phoenix",37,17.6
"electronics_store","Phoenix",38,22.6
"electronics_store","Phoenix",39,24.2
"electronics_store","Phoenix",40,42.8
"electronics_store","Phoenix",41,87.9
"electronics_store","Phoenix",42,93
"electronics_store","Phoenix",43,89.6
"electronics_store","Phoenix",44,84.9
"electronics_store","Phoenix",45,63.7
"electronics_store","Phoenix",46,56.1
"electronics_store","Phoenix",47,50.6
"electronics_store","Phoenix",48,36.8
"electronics_store","Phoenix",49,18.4
"electronics_store","Phoenix",50,5.5
"electronics_store","Phoenix",51,2.5
"electronics_store","Phoenix",52,2.8
"electronics_store","Phoenix",53,3.2
"electronics_store","Phoenix",54,7.8
"electronics_store","Phoenix",55,15.9
"electronics_store","Phoenix",56,26.1
"electronics_store","Phoenix",57,44.9
"electronics_store","Phoenix",58,63.6
"electronics_store","Phoenix",59,69.6
"electronics_store","Phoenix",60,85.9
"electronics_store","Phoenix",61,100
"electronics_store","Phoenix",62,96.3
"electronics_store","Phoenix",63,93.6
"electronics_store","Phoenix",64,85.8
"electronics_store","Phoenix",65,83.3
"electronics_store","Phoenix",66,70.2
"electronics_store","Phoenix",67,52.8
"electronics_store","Phoenix",68,57.4
"electronics_store","Phoenix",69,46.5
"electronics_store","Phoenix",70,22.6
"electronics_store","Phoenix",71,2.2
"electronics_store","Phoenix",72,2.8
"furniture_store","Phoenix",1,0.3
"furniture_store","Phoenix",2,0.3
"furniture_store","Phoenix",3,0.7
"furniture_store","Phoenix",4,0.7
"furniture_store","Phoenix",5,0
"furniture_store","Phoenix",6,2
"furniture_store","Phoenix",7,2.8
"furniture_store","Phoenix",8,3.6
"furniture_store","Phoenix",9,8.5
"furniture_store","Phoenix",10,17.3
"furniture_store","Phoenix",11,23
"furniture_store","Phoenix",12,32.3
"furniture_store","Phoenix",13,44.8
"furniture_store","Phoenix",14,38
"furniture_store","Phoenix",15,47.7
"furniture_store","Phoenix",16,40.4
"furniture_store","Phoenix",17,45.9
"furniture_store","Phoenix",18,28.6
"furniture_store","Phoenix",19,22.9
"furniture_store","Phoenix",20,13.8
"furniture_store","Phoenix",21,7.3
"furniture_store","Phoenix",22,5.7
"furniture_store","Phoenix",23,1.2
"furniture_store","Phoenix",24,0.8
"furniture_store","Phoenix",25,0.8
"furniture_store","Phoenix",26,0.1
"furniture_store","Phoenix",27,0.1
"furniture_store","Phoenix",28,0.3
"furniture_store","Phoenix",29,0
"furniture_store","Phoenix",30,0.3
"furniture_store","Phoenix",31,0.3
"furniture_store","Phoenix",32,1.7
"furniture_store","Phoenix",33,6.6
"furniture_store","Phoenix",34,6.9
"furniture_store","Phoenix",35,8.9
"furniture_store","Phoenix",36,7.7
"furniture_store","Phoenix",37,7.6
"furniture_store","Phoenix",38,6.9
"furniture_store","Phoenix",39,9.2
"furniture_store","Phoenix",40,10.6
"furniture_store","Phoenix",41,8.9
"furniture_store","Phoenix",42,8
"furniture_store","Phoenix",43,8
"furniture_store","Phoenix",44,9.7
"furniture_store","Phoenix",45,9
"furniture_store","Phoenix",46,10.2
"furniture_store","Phoenix",47,5.1
"furniture_store","Phoenix",48,5.1
"furniture_store","Phoenix",49,2.8
"furniture_store","Phoenix",50,1.3
"furniture_store","Phoenix",51,0.5
"furniture_store","Phoenix",52,1.5
"furniture_store","Phoenix",53,2.5
"furniture_store","Phoenix",54,2.9
"furniture_store","Phoenix",55,18.1
"furniture_store","Phoenix",56,23.1
"furniture_store","Phoenix",57,37
"furniture_store","Phoenix",58,60.4
"furniture_store","Phoenix",59,73.9
"furniture_store","Phoenix",60,81.2
"furniture_store","Phoenix",61,96.8
"furniture_store","Phoenix",62,100
"furniture_store","Phoenix",63,96
"furniture_store","Phoenix",64,83.4
"furniture_store","Phoenix",65,72.7
"furniture_store","Phoenix",66,59.3
"furniture_store","Phoenix",67,34.7
"furniture_store","Phoenix",68,30.5
"furniture_store","Phoenix",69,12.9
"furniture_store","Phoenix",70,11.3
"furniture_store","Phoenix",71,4.7
"furniture_store","Phoenix",72,3.9
"department_store","Pittsburgh",1,6.1
"department_store","Pittsburgh",2,2.5
"department_store","Pittsburgh",3,1.6
"department_store","Pittsburgh",4,0
"department_store","Pittsburgh",5,0.4
"department_store","Pittsburgh",6,2.1
"department_store","Pittsburgh",7,9.5
"department_store","Pittsburgh",8,12.8
"department_store","Pittsburgh",9,18.2
"department_store","Pittsburgh",10,28
"department_store","Pittsburgh",11,38.3
"department_store","Pittsburgh",12,47.4
"department_store","Pittsburgh",13,45.8
"department_store","Pittsburgh",14,41.3
"department_store","Pittsburgh",15,50.2
"department_store","Pittsburgh",16,63.3
"department_store","Pittsburgh",17,60.1
"department_store","Pittsburgh",18,55.5
"department_store","Pittsburgh",19,42.7
"department_store","Pittsburgh",20,40
"department_store","Pittsburgh",21,26.2
"department_store","Pittsburgh",22,25.6
"department_store","Pittsburgh",23,15.2
"department_store","Pittsburgh",24,12.4
"department_store","Pittsburgh",25,11.6
"department_store","Pittsburgh",26,5.1
"department_store","Pittsburgh",27,3.6
"department_store","Pittsburgh",28,1.2
"department_store","Pittsburgh",29,1.5
"department_store","Pittsburgh",30,2.5
"department_store","Pittsburgh",31,3.6
"department_store","Pittsburgh",32,9.1
"department_store","Pittsburgh",33,15.7
"department_store","Pittsburgh",34,23.1
"department_store","Pittsburgh",35,32.1
"department_store","Pittsburgh",36,36.3
"department_store","Pittsburgh",37,32.6
"department_store","Pittsburgh",38,34
"department_store","Pittsburgh",39,37.2
"department_store","Pittsburgh",40,47.1
"department_store","Pittsburgh",41,58.6
"department_store","Pittsburgh",42,89.9
"department_store","Pittsburgh",43,95.6
"department_store","Pittsburgh",44,92.7
"department_store","Pittsburgh",45,76.2
"department_store","Pittsburgh",46,61.8
"department_store","Pittsburgh",47,50
"department_store","Pittsburgh",48,41.5
"department_store","Pittsburgh",49,27.9
"department_store","Pittsburgh",50,16.9
"department_store","Pittsburgh",51,8.5
"department_store","Pittsburgh",52,6.2
"department_store","Pittsburgh",53,11.3
"department_store","Pittsburgh",54,11.1
"department_store","Pittsburgh",55,15.3
"department_store","Pittsburgh",56,34.2
"department_store","Pittsburgh",57,35.1
"department_store","Pittsburgh",58,56
"department_store","Pittsburgh",59,85.2
"department_store","Pittsburgh",60,87.3
"department_store","Pittsburgh",61,91
"department_store","Pittsburgh",62,92.8
"department_store","Pittsburgh",63,97.4
